student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies_flat,devices_type,devices_brand,devices_year,skills_soft,skills_tech.python,skills_tech.excel,skills_tech.sql,family_siblings,family_income.father,family_income.mother,address_city,address_district,address_postal_code
802,Debra Wade,20,Male,97,+1-007-813-9193,West Cynthiafurt,Incorrect email format,2025-10-28 02:46:41,Python,,pending,,good,143.0,2022-09-18 06:48:43,"BROKEN,ADDRESS,DATA,,,","star, above",laptop,HP,2016.0,,,,,,,,,,
802,Debra Wade,20,Male,97,+1-007-813-9193,West Cynthiafurt,Incorrect email format,2025-10-28 02:46:41,Python,,pending,,good,143.0,2022-09-18 06:48:43,"BROKEN,ADDRESS,DATA,,,","star, above",phone,Samsung,2018.0,,,,,,,,,,
803,Michael Pacheco,18,Male,90,Unknown,Daviesland,Incorrect email format,1972-05-19 00:00:00,Data science,85,inactive,0.0,good,243.0,1987-04-07 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
804,Erika Hardy,20,Female,82,+1-995-765-5179,North Dennis,Incorrect email format,1996-08-30 00:00:00,Data science,,inactive,3.7,,88.0,1993-02-24 00:00:00,UZ 100460 Tashkent Nicholasport,,,,,,,,,,,,Tashkent,Nicholasport,100460
805,Lisa Gibson,20,Female,70,Unknown,Lake Allisonport,kelleywanda@yahoo.com,2003-01-20 00:00:00,Data science,89,active,0.0,good,187.0,2023-02-20 10:51:07,"Kristinabury 6-kv, dom 7, Tashkent","five, the",laptop,HP,2024.0,,,,,,,,Tashkent,Kristinabury,
805,Lisa Gibson,20,Female,70,Unknown,Lake Allisonport,kelleywanda@yahoo.com,2003-01-20 00:00:00,Data science,89,active,0.0,good,187.0,2023-02-20 10:51:07,"Kristinabury 6-kv, dom 7, Tashkent","five, the",phone,Xiaomi,2022.0,,,,,,,,Tashkent,Kristinabury,
806,Unknown,19,Female,68,+1-262-935-6533,South Juliehaven,Incorrect email format,2019-05-29 00:00:00,Data science,100,inactive,3.7,average,296.0,1977-01-27 16:13:00,UZ 100501 Tashkent Jeffreyhaven,,,,,,,,,,,,Tashkent,Jeffreyhaven,100501
807,Unknown,22,Female,90,+1-236-794-5761,Port Sarah,kenneth39@anthony.info,1984-01-28 00:00:00,Data science,100,inactive,,,113.0,2021-04-11 07:42:31,UZ 100749 Tashkent Angieborough,"treatment, medical",laptop,Dell,2019.0,,,,,,,,Tashkent,Angieborough,100749
807,Unknown,22,Female,90,+1-236-794-5761,Port Sarah,kenneth39@anthony.info,1984-01-28 00:00:00,Data science,100,inactive,,,113.0,2021-04-11 07:42:31,UZ 100749 Tashkent Angieborough,"treatment, medical",phone,Samsung,2024.0,,,,,,,,Tashkent,Angieborough,100749
808,Sharon Moore,20,Unknown,90,+1-169-240-2387,Albertshire,Incorrect email format,2019-01-26 00:00:00,Data science,,active,2.0,excellent,252.0,1984-12-26 14:43:24,"Apartment 44, North James district, Tashkent, UZ, 100181","nothing, machine",laptop,Dell,2024.0,,,,,,,,Tashkent,North James,100181
808,Sharon Moore,20,Unknown,90,+1-169-240-2387,Albertshire,Incorrect email format,2019-01-26 00:00:00,Data science,,active,2.0,excellent,252.0,1984-12-26 14:43:24,"Apartment 44, North James district, Tashkent, UZ, 100181","nothing, machine",phone,Apple,2018.0,,,,,,,,Tashkent,North James,100181
809,Amber Kelly,20,Male,,Unknown,Port Jerry,Incorrect email format,2017-01-01 00:00:00,Data science,100,pending,4.03,average,292.0,2017-09-08 01:33:00,"BROKEN,ADDRESS,DATA,,,","method, within",laptop,Lenovo,2024.0,,,,,,,,,,
809,Amber Kelly,20,Male,,Unknown,Port Jerry,Incorrect email format,2017-01-01 00:00:00,Data science,100,pending,4.03,average,292.0,2017-09-08 01:33:00,"BROKEN,ADDRESS,DATA,,,","method, within",phone,Apple,2023.0,,,,,,,,,,
810,Jennifer English,,Male,,Unknown,Port Joshua,Incorrect email format,2019-09-03 19:30:30,Python,90,inactive,4.5,,109.0,2007-11-21 13:42:05,"Apartment 17, Port Brandi district, Tashkent, UZ, 100041","property, resource",laptop,Dell,2023.0,,,,,,,,Tashkent,Port Brandi,100041
810,Jennifer English,,Male,,Unknown,Port Joshua,Incorrect email format,2019-09-03 19:30:30,Python,90,inactive,4.5,,109.0,2007-11-21 13:42:05,"Apartment 17, Port Brandi district, Tashkent, UZ, 100041","property, resource",phone,Xiaomi,2020.0,,,,,,,,Tashkent,Port Brandi,100041
811,Crystal King,18,Unknown,,+1-538-435-1329,New Taylorchester,jennakeller@yahoo.com,2022-07-03 18:02:13,Data science,100,pending,,good,129.0,1982-12-09 05:21:06,UZ 100887 Tashkent Port Brendafurt,"suffer, fight",laptop,HP,2020.0,,,,,,,,Tashkent,Port Brendafurt,100887
811,Crystal King,18,Unknown,,+1-538-435-1329,New Taylorchester,jennakeller@yahoo.com,2022-07-03 18:02:13,Data science,100,pending,,good,129.0,1982-12-09 05:21:06,UZ 100887 Tashkent Port Brendafurt,"suffer, fight",phone,Apple,2019.0,,,,,,,,Tashkent,Port Brendafurt,100887
812,Unknown,22,Male,90,Unknown,Port Brianside,Incorrect email format,2020-10-10 17:33:26,Data science,,inactive,,average,52.0,2005-07-06 00:00:00,"Apartment 14, East Monica district, Tashkent, UZ, 100389","teacher, tell",laptop,Lenovo,2019.0,,,,,,,,Tashkent,East Monica,100389
812,Unknown,22,Male,90,Unknown,Port Brianside,Incorrect email format,2020-10-10 17:33:26,Data science,,inactive,,average,52.0,2005-07-06 00:00:00,"Apartment 14, East Monica district, Tashkent, UZ, 100389","teacher, tell",phone,Apple,2022.0,,,,,,,,Tashkent,East Monica,100389
813,Aaron Webster,20,Unknown,84,+1-586-664-2250,West Donna,Incorrect email format,1993-09-02 02:08:00,Python,,pending,3.7,good,203.0,2023-05-31 14:39:14,"BROKEN,ADDRESS,DATA,,,","rate, she",laptop,Lenovo,2023.0,,,,,,,,,,
813,Aaron Webster,20,Unknown,84,+1-586-664-2250,West Donna,Incorrect email format,1993-09-02 02:08:00,Python,,pending,3.7,good,203.0,2023-05-31 14:39:14,"BROKEN,ADDRESS,DATA,,,","rate, she",phone,Samsung,2021.0,,,,,,,,,,
814,Steven Kelley,20,Female,,Unknown,East Amandachester,Incorrect email format,1980-05-22 00:00:00,Python,65,active,4.5,excellent,223.0,1982-11-20 18:43:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
815,Unknown,20,Female,83,+1-239-041-5612,North Josephfort,chahn@graves.com,1998-01-17 23:19:00,Data science,100,active,3.69,average,107.0,2023-04-15 21:13:03,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
816,Michelle Rodriguez,18,Female,93,+1-116-056-7814,West Deanna,Incorrect email format,2010-06-14 00:00:00,Data science,100,inactive,4.5,excellent,244.0,1989-09-25 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
817,Joshua Munoz,20,Female,,+1-578-790-8153,West Margaretchester,wchan@hotmail.com,2005-01-29 00:00:00,Python,,active,3.24,average,101.0,2021-05-28 01:09:20,"Apartment 48, Williamton district, Tashkent, UZ, 100704",,,,,,,,,,,,Tashkent,Williamton,100704
818,Randy Hogan,19,Female,,Unknown,New Laura,bennettdonna@moore.info,1991-07-19 13:36:19,Python,91,active,4.5,average,261.0,2021-11-08 09:20:54,"BROKEN,ADDRESS,DATA,,,","education, police",laptop,Lenovo,2022.0,,,,,,,,,,
818,Randy Hogan,19,Female,,Unknown,New Laura,bennettdonna@moore.info,1991-07-19 13:36:19,Python,91,active,4.5,average,261.0,2021-11-08 09:20:54,"BROKEN,ADDRESS,DATA,,,","education, police",phone,Samsung,2018.0,,,,,,,,,,
819,Thomas Rogers,20,Female,90,+1-226-267-4539,Sandramouth,Incorrect email format,1970-06-13 00:00:00,Data science,,pending,4.5,good,85.0,1995-11-10 00:00:00,"Christineview 27-kv, dom 19, Tashkent","leave, address",laptop,HP,2016.0,,,,,,,,Tashkent,Christineview,
819,Thomas Rogers,20,Female,90,+1-226-267-4539,Sandramouth,Incorrect email format,1970-06-13 00:00:00,Data science,,pending,4.5,good,85.0,1995-11-10 00:00:00,"Christineview 27-kv, dom 19, Tashkent","leave, address",phone,Samsung,2018.0,,,,,,,,Tashkent,Christineview,
820,Unknown,20,Female,82,+1-971-111-4927,Scotthaven,Incorrect email format,2022-01-14 03:06:05,Data science,100,inactive,4.0,excellent,234.0,1972-06-06 08:39:43,"Apartment 19, Larryland district, Tashkent, UZ, 100863",,,,,,,,,,,,Tashkent,Larryland,100863
821,Unknown,,Female,80,Unknown,East Melissa,tuckerjeremy@giles.net,1991-11-05 00:00:00,Data science,100,active,0.0,average,208.0,1995-11-22 00:00:00,"156 Mack Ports, Floresbury",,,,,,,,,,,,Floresbury,,
822,Sandra Allen,,Female,90,+1-845-313-8332,New Joseph,Incorrect email format,2021-04-06 02:48:08,Python,,inactive,,excellent,258.0,2022-12-02 17:50:40,"West Mark 17-kv, dom 41, Tashkent",,,,,,,,,,,,Tashkent,West Mark,
823,Grace Russell,20,Female,95,Unknown,North James,kellyromero@mccoy.biz,2009-07-17 00:00:00,Other,100,pending,3.7,good,250.0,1977-11-12 00:00:00,"0473 Hess Dam Suite 547, South Charles",,,,,,,,,,,,South Charles,,
824,Unknown,,Male,,Unknown,Port Nathan,Incorrect email format,2011-07-29 13:34:00,Data science,,inactive,4.5,excellent,158.0,2023-10-11 21:43:31,"BROKEN,ADDRESS,DATA,,,","Republican, dark",laptop,HP,2020.0,,,,,,,,,,
824,Unknown,,Male,,Unknown,Port Nathan,Incorrect email format,2011-07-29 13:34:00,Data science,,inactive,4.5,excellent,158.0,2023-10-11 21:43:31,"BROKEN,ADDRESS,DATA,,,","Republican, dark",phone,Apple,2024.0,,,,,,,,,,
825,Elizabeth Hawkins,22,Female,90,Unknown,East Alicia,Incorrect email format,2015-04-20 00:00:00,Data science,,active,4.5,average,239.0,1974-12-25 00:00:00,"Lake Annafurt 16-kv, dom 40, Tashkent",,,,,,,,,,,,Tashkent,Lake Annafurt,
826,Unknown,21,Male,90,Unknown,Youngmouth,Incorrect email format,1980-11-20 00:00:00,Python,,inactive,,,270.0,1991-05-20 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
827,Douglas Matthews,19,Female,,+1-391-996-8082,Lake Donnaland,kevin36@yahoo.com,1984-09-26 10:03:00,Data science,100,active,1.59,,229.0,1991-02-16 04:17:00,"BROKEN,ADDRESS,DATA,,,","both, believe",laptop,Lenovo,2018.0,,,,,,,,,,
827,Douglas Matthews,19,Female,,+1-391-996-8082,Lake Donnaland,kevin36@yahoo.com,1984-09-26 10:03:00,Data science,100,active,1.59,,229.0,1991-02-16 04:17:00,"BROKEN,ADDRESS,DATA,,,","both, believe",phone,Samsung,2022.0,,,,,,,,,,
828,Christian Butler,22,Male,71,Unknown,Lake Christophermouth,Incorrect email format,2000-09-20 05:52:00,Data science,100,active,2.0,excellent,299.0,1975-06-15 00:00:00,UZ 100216 Tashkent Johnchester,"next, improve",laptop,Lenovo,2018.0,,,,,,,,Tashkent,Johnchester,100216
828,Christian Butler,22,Male,71,Unknown,Lake Christophermouth,Incorrect email format,2000-09-20 05:52:00,Data science,100,active,2.0,excellent,299.0,1975-06-15 00:00:00,UZ 100216 Tashkent Johnchester,"next, improve",phone,Apple,2022.0,,,,,,,,Tashkent,Johnchester,100216
829,Unknown,18,Unknown,90,Unknown,New Diane,Incorrect email format,2021-04-21 06:06:07,Python,,active,3.7,good,242.0,2016-04-25 15:12:40,"Lake Danielview 16-kv, dom 13, Tashkent","night, officer",laptop,HP,2019.0,,,,,,,,Tashkent,Lake Danielview,
829,Unknown,18,Unknown,90,Unknown,New Diane,Incorrect email format,2021-04-21 06:06:07,Python,,active,3.7,good,242.0,2016-04-25 15:12:40,"Lake Danielview 16-kv, dom 13, Tashkent","night, officer",phone,Xiaomi,2018.0,,,,,,,,Tashkent,Lake Danielview,
830,Kevin Hayes,20,Male,,Unknown,South Amanda,tfisher@hotmail.com,2008-10-10 00:00:00,Data science,,active,0.0,good,156.0,2004-10-26 05:03:41,UZ 100066 Tashkent South Kaylastad,"successful, show",laptop,HP,2019.0,,,,,,,,Tashkent,South Kaylastad,100066
830,Kevin Hayes,20,Male,,Unknown,South Amanda,tfisher@hotmail.com,2008-10-10 00:00:00,Data science,,active,0.0,good,156.0,2004-10-26 05:03:41,UZ 100066 Tashkent South Kaylastad,"successful, show",phone,Xiaomi,2020.0,,,,,,,,Tashkent,South Kaylastad,100066
831,Unknown,20,Male,90,+1-261-613-7847,West Christopherside,pday@hernandez.com,1992-09-16 00:00:00,Python,100,pending,,,92.0,1999-01-29 16:08:09,"88881 Craig Run Suite 270, Tonyfurt","experience, party",laptop,HP,2021.0,,,,,,,,Tonyfurt,,
831,Unknown,20,Male,90,+1-261-613-7847,West Christopherside,pday@hernandez.com,1992-09-16 00:00:00,Python,100,pending,,,92.0,1999-01-29 16:08:09,"88881 Craig Run Suite 270, Tonyfurt","experience, party",phone,Xiaomi,2020.0,,,,,,,,Tonyfurt,,
832,Carrie Gonzales,,Female,,Unknown,Brandonshire,Incorrect email format,1979-03-15 00:00:00,Python,100,pending,3.7,,242.0,1984-11-25 00:00:00,"BROKEN,ADDRESS,DATA,,,","race, big",laptop,Dell,2019.0,,,,,,,,,,
832,Carrie Gonzales,,Female,,Unknown,Brandonshire,Incorrect email format,1979-03-15 00:00:00,Python,100,pending,3.7,,242.0,1984-11-25 00:00:00,"BROKEN,ADDRESS,DATA,,,","race, big",phone,Samsung,2019.0,,,,,,,,,,
833,Lauren Briggs,20,Unknown,92,Unknown,Lake Jessica,Incorrect email format,2021-07-06 01:16:16,Data science,,pending,,excellent,88.0,1992-07-28 04:15:23,"408 Dawn Drives, Lake Richard","strategy, effect",laptop,Lenovo,2016.0,,,,,,,,Lake Richard,,
833,Lauren Briggs,20,Unknown,92,Unknown,Lake Jessica,Incorrect email format,2021-07-06 01:16:16,Data science,,pending,,excellent,88.0,1992-07-28 04:15:23,"408 Dawn Drives, Lake Richard","strategy, effect",phone,Xiaomi,2020.0,,,,,,,,Lake Richard,,
834,Megan Roberts,21,Male,65,+1-406-759-5558,Bentonberg,Incorrect email format,1989-09-04 00:00:00,Other,100,inactive,4.5,average,200.0,1983-09-11 00:00:00,"Apartment 11, North John district, Tashkent, UZ, 100241","indicate, available",laptop,Lenovo,2022.0,,,,,,,,Tashkent,North John,100241
834,Megan Roberts,21,Male,65,+1-406-759-5558,Bentonberg,Incorrect email format,1989-09-04 00:00:00,Other,100,inactive,4.5,average,200.0,1983-09-11 00:00:00,"Apartment 11, North John district, Tashkent, UZ, 100241","indicate, available",phone,Xiaomi,2024.0,,,,,,,,Tashkent,North John,100241
835,Tiffany Beard,20,Female,99,Unknown,Susanchester,Incorrect email format,2021-01-30 00:45:40,Other,100,active,4.5,average,111.0,2003-07-05 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
836,April Bryant,20,Male,90,+1-837-626-7959,Joelhaven,Incorrect email format,2023-03-01 09:13:19,Data science,100,pending,1.49,,137.0,1974-03-13 20:49:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
837,Terry James,18,Unknown,74,Unknown,Josephburgh,Incorrect email format,1979-05-06 07:09:48,Data science,100,inactive,3.7,excellent,105.0,1970-12-11 13:04:36,"Jonesport 21-kv, dom 14, Tashkent",,,,,,,,,,,,Tashkent,Jonesport,
838,Unknown,,Female,,Unknown,West Matthew,Incorrect email format,1971-08-23 10:16:03,Python,100,inactive,,,240.0,2025-07-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","prepare, together",laptop,HP,2021.0,,,,,,,,,,
838,Unknown,,Female,,Unknown,West Matthew,Incorrect email format,1971-08-23 10:16:03,Python,100,inactive,,,240.0,2025-07-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","prepare, together",phone,Apple,2021.0,,,,,,,,,,
839,Willie Smith,18,Male,90,Unknown,Daleland,nbaker@yahoo.com,1986-03-20 20:31:04,Python,,active,4.5,good,213.0,1995-05-10 10:19:00,"03191 Brooke Expressway, Katiemouth",,,,,,,,,,,,Katiemouth,,
840,Ronald Wade,20,Male,82,Unknown,New Kristine,Incorrect email format,2011-03-06 00:00:00,Data science,,active,4.5,average,104.0,2012-07-06 00:00:00,"Apartment 47, Garciaborough district, Tashkent, UZ, 100793",,,,,,,,,,,,Tashkent,Garciaborough,100793
841,Unknown,20,Female,64,+1-254-428-1140,Frenchside,Incorrect email format,2023-06-12 05:23:09,Data science,100,active,,,109.0,2022-02-08 03:03:48,UZ 100459 Tashkent Andrewland,"ask, model",laptop,Lenovo,2020.0,,,,,,,,Tashkent,Andrewland,100459
841,Unknown,20,Female,64,+1-254-428-1140,Frenchside,Incorrect email format,2023-06-12 05:23:09,Data science,100,active,,,109.0,2022-02-08 03:03:48,UZ 100459 Tashkent Andrewland,"ask, model",phone,Samsung,2022.0,,,,,,,,Tashkent,Andrewland,100459
842,Jessica Schroeder,22,Female,76,Unknown,Blanchardhaven,morrisonchristopher@rodriguez.com,1975-02-22 00:00:00,Python,100,active,,good,181.0,1981-02-13 03:39:00,UZ 100194 Tashkent North Hannahberg,,,,,,,,,,,,Tashkent,North Hannahberg,100194
843,Michael Bell,18,Unknown,80,+1-269-674-3191,Port Toddbury,Incorrect email format,1995-07-15 00:00:00,Data science,100,inactive,4.5,average,168.0,2020-10-15 07:08:52,"07099 Perez Forges, Joseborough",,,,,,,,,,,,Joseborough,,
844,Amanda Diaz,18,Female,73,+1-165-566-1846,North Theresa,Incorrect email format,2004-06-20 00:00:00,Data science,100,pending,4.5,,92.0,2013-05-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","on, stock",laptop,Lenovo,2022.0,,,,,,,,,,
844,Amanda Diaz,18,Female,73,+1-165-566-1846,North Theresa,Incorrect email format,2004-06-20 00:00:00,Data science,100,pending,4.5,,92.0,2013-05-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","on, stock",phone,Samsung,2018.0,,,,,,,,,,
845,Michael Johnson,19,Unknown,82,Unknown,Randytown,nmason@hotmail.com,2019-10-24 00:00:00,Python,100,pending,0.0,average,111.0,1979-05-09 00:00:00,UZ 100473 Tashkent Scottmouth,,,,,,,,,,,,Tashkent,Scottmouth,100473
846,Unknown,19,Unknown,71,+1-754-247-5677,Johnview,Incorrect email format,2018-12-09 21:28:50,Data science,,pending,4.5,,76.0,2008-03-14 00:00:00,UZ 100817 Tashkent North Kelly,"help, exist",laptop,Dell,2015.0,,,,,,,,Tashkent,North Kelly,100817
846,Unknown,19,Unknown,71,+1-754-247-5677,Johnview,Incorrect email format,2018-12-09 21:28:50,Data science,,pending,4.5,,76.0,2008-03-14 00:00:00,UZ 100817 Tashkent North Kelly,"help, exist",phone,Xiaomi,2020.0,,,,,,,,Tashkent,North Kelly,100817
847,Derrick Cain,20,Male,,Unknown,East Angela,Incorrect email format,1990-05-16 03:17:19,Data science,,pending,0.0,excellent,290.0,1973-03-15 11:00:23,"East Brittanychester 22-kv, dom 28, Tashkent","million, democratic",laptop,Dell,2022.0,,,,,,,,Tashkent,East Brittanychester,
847,Derrick Cain,20,Male,,Unknown,East Angela,Incorrect email format,1990-05-16 03:17:19,Data science,,pending,0.0,excellent,290.0,1973-03-15 11:00:23,"East Brittanychester 22-kv, dom 28, Tashkent","million, democratic",phone,Xiaomi,2022.0,,,,,,,,Tashkent,East Brittanychester,
848,Unknown,20,Male,,+1-388-381-1205,Brooksport,Incorrect email format,1982-06-08 00:00:00,Data science,100,inactive,3.7,excellent,243.0,2002-05-16 22:20:00,"BROKEN,ADDRESS,DATA,,,","consumer, expect",laptop,Lenovo,2024.0,,,,,,,,,,
848,Unknown,20,Male,,+1-388-381-1205,Brooksport,Incorrect email format,1982-06-08 00:00:00,Data science,100,inactive,3.7,excellent,243.0,2002-05-16 22:20:00,"BROKEN,ADDRESS,DATA,,,","consumer, expect",phone,Apple,2019.0,,,,,,,,,,
849,Steven Powell,20,Unknown,71,+1-342-305-7171,West Brittanybury,Incorrect email format,2025-03-14 00:00:00,Data science,,inactive,2.89,,188.0,2003-03-09 00:00:00,UZ 100398 Tashkent Jeremyland,"reality, similar",laptop,Dell,2024.0,,,,,,,,Tashkent,Jeremyland,100398
849,Steven Powell,20,Unknown,71,+1-342-305-7171,West Brittanybury,Incorrect email format,2025-03-14 00:00:00,Data science,,inactive,2.89,,188.0,2003-03-09 00:00:00,UZ 100398 Tashkent Jeremyland,"reality, similar",phone,Xiaomi,2022.0,,,,,,,,Tashkent,Jeremyland,100398
850,Unknown,20,Female,87,Unknown,Paulfort,chambersjames@yahoo.com,2002-07-08 00:00:00,Python,100,pending,1.81,average,50.0,2022-08-02 23:39:52,"40380 Rodriguez Harbor, New Samantha","process, rather",laptop,Lenovo,2016.0,,,,,,,,New Samantha,,
850,Unknown,20,Female,87,Unknown,Paulfort,chambersjames@yahoo.com,2002-07-08 00:00:00,Python,100,pending,1.81,average,50.0,2022-08-02 23:39:52,"40380 Rodriguez Harbor, New Samantha","process, rather",phone,Xiaomi,2021.0,,,,,,,,New Samantha,,
851,Unknown,,Female,,Unknown,Aguilarfort,dclark@hotmail.com,1976-05-27 00:00:00,Python,100,pending,3.7,excellent,110.0,1974-06-21 00:00:00,"Juanburgh 25-kv, dom 35, Tashkent",,,,,,,,,,,,Tashkent,Juanburgh,
852,Catherine Powell,18,Unknown,90,+1-881-006-0039,Powellmouth,garywilson@gmail.com,2016-01-31 14:22:00,Other,91,inactive,,average,158.0,2022-05-15 20:12:06,"Apartment 33, South Andrewport district, Tashkent, UZ, 100176",,,,,,,,,,,,Tashkent,South Andrewport,100176
853,Justin Garcia,20,Female,,+1-178-684-5405,New Ryan,Incorrect email format,1993-02-05 00:09:40,Other,100,pending,4.5,excellent,96.0,1993-09-04 20:42:00,"Rodriguezmouth 29-kv, dom 31, Tashkent","man, mission",laptop,Lenovo,2023.0,,,,,,,,Tashkent,Rodriguezmouth,
853,Justin Garcia,20,Female,,+1-178-684-5405,New Ryan,Incorrect email format,1993-02-05 00:09:40,Other,100,pending,4.5,excellent,96.0,1993-09-04 20:42:00,"Rodriguezmouth 29-kv, dom 31, Tashkent","man, mission",phone,Samsung,2020.0,,,,,,,,Tashkent,Rodriguezmouth,
854,Unknown,,Male,66,+1-350-162-2490,South Kristintown,thomasamanda@hotmail.com,1971-03-10 08:36:23,Data science,100,pending,4.5,,188.0,2023-05-29 00:00:00,UZ 100538 Tashkent Lake Patricia,"during, difference",laptop,Dell,2024.0,,,,,,,,Tashkent,Lake Patricia,100538
854,Unknown,,Male,66,+1-350-162-2490,South Kristintown,thomasamanda@hotmail.com,1971-03-10 08:36:23,Data science,100,pending,4.5,,188.0,2023-05-29 00:00:00,UZ 100538 Tashkent Lake Patricia,"during, difference",phone,Apple,2022.0,,,,,,,,Tashkent,Lake Patricia,100538
855,Judith Williams,20,Female,90,+1-413-845-8795,Port Ericville,Incorrect email format,2021-08-01 04:06:24,Data science,,pending,3.7,excellent,227.0,1981-11-13 00:00:00,"Apartment 22, Wheelerville district, Tashkent, UZ, 100676","region, must",laptop,Lenovo,2019.0,,,,,,,,Tashkent,Wheelerville,100676
855,Judith Williams,20,Female,90,+1-413-845-8795,Port Ericville,Incorrect email format,2021-08-01 04:06:24,Data science,,pending,3.7,excellent,227.0,1981-11-13 00:00:00,"Apartment 22, Wheelerville district, Tashkent, UZ, 100676","region, must",phone,Apple,2020.0,,,,,,,,Tashkent,Wheelerville,100676
856,Andrea Luna,20,Male,90,+1-906-090-4285,Brentside,Incorrect email format,2003-06-15 00:00:00,Python,,inactive,,excellent,164.0,1972-04-12 06:59:13,"BROKEN,ADDRESS,DATA,,,","station, son",laptop,Dell,2021.0,,,,,,,,,,
856,Andrea Luna,20,Male,90,+1-906-090-4285,Brentside,Incorrect email format,2003-06-15 00:00:00,Python,,inactive,,excellent,164.0,1972-04-12 06:59:13,"BROKEN,ADDRESS,DATA,,,","station, son",phone,Samsung,2021.0,,,,,,,,,,
857,Julia Higgins,18,Unknown,54,+1-276-434-2162,East Jennamouth,Incorrect email format,1992-02-15 18:54:25,Data science,100,active,3.7,good,210.0,1997-01-21 00:00:00,UZ 100673 Tashkent Brendahaven,"create, kitchen",laptop,Dell,2020.0,,,,,,,,Tashkent,Brendahaven,100673
857,Julia Higgins,18,Unknown,54,+1-276-434-2162,East Jennamouth,Incorrect email format,1992-02-15 18:54:25,Data science,100,active,3.7,good,210.0,1997-01-21 00:00:00,UZ 100673 Tashkent Brendahaven,"create, kitchen",phone,Xiaomi,2020.0,,,,,,,,Tashkent,Brendahaven,100673
858,Hailey Porter,18,Male,90,+1-443-526-9877,Jacobfort,Incorrect email format,2020-03-28 06:06:51,Python,69,inactive,,average,134.0,1998-01-14 00:00:00,"Apartment 16, Heatherport district, Tashkent, UZ, 100632",,,,,,,,,,,,Tashkent,Heatherport,100632
859,Kevin King,20,Female,88,+1-525-531-8835,Garytown,meganobrien@brown-bartlett.org,2014-04-13 00:00:00,Python,90,pending,2.0,good,139.0,2006-03-20 00:00:00,"Barnettshire 20-kv, dom 48, Tashkent","build, task",laptop,Lenovo,2018.0,,,,,,,,Tashkent,Barnettshire,
859,Kevin King,20,Female,88,+1-525-531-8835,Garytown,meganobrien@brown-bartlett.org,2014-04-13 00:00:00,Python,90,pending,2.0,good,139.0,2006-03-20 00:00:00,"Barnettshire 20-kv, dom 48, Tashkent","build, task",phone,Xiaomi,2023.0,,,,,,,,Tashkent,Barnettshire,
860,Unknown,21,Female,50,Unknown,Port Rhonda,Incorrect email format,2015-02-07 00:00:00,Data science,100,active,,average,180.0,1993-04-22 07:05:04,"76896 Walker Crossroad Suite 276, Port Frederickbury",,,,,,,,,,,,Port Frederickbury,,
861,Unknown,19,Unknown,,+1-484-815-9087,New Briannaside,Incorrect email format,2023-06-05 19:35:00,Data science,76,inactive,0.0,good,87.0,1975-06-21 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
862,Unknown,18,Male,76,Unknown,Kellyport,melissa44@nelson.com,2024-10-29 00:00:00,Data science,,active,,,106.0,2022-09-23 14:39:58,"Keithville 16-kv, dom 47, Tashkent","season, much",laptop,Lenovo,2021.0,,,,,,,,Tashkent,Keithville,
862,Unknown,18,Male,76,Unknown,Kellyport,melissa44@nelson.com,2024-10-29 00:00:00,Data science,,active,,,106.0,2022-09-23 14:39:58,"Keithville 16-kv, dom 47, Tashkent","season, much",phone,Xiaomi,2024.0,,,,,,,,Tashkent,Keithville,
863,Unknown,21,Male,84,Unknown,Port Thomas,Incorrect email format,1998-05-31 03:39:00,Data science,,inactive,0.0,,87.0,2020-11-11 12:46:00,"Benderburgh 26-kv, dom 23, Tashkent","rate, start",laptop,Lenovo,2020.0,,,,,,,,Tashkent,Benderburgh,
863,Unknown,21,Male,84,Unknown,Port Thomas,Incorrect email format,1998-05-31 03:39:00,Data science,,inactive,0.0,,87.0,2020-11-11 12:46:00,"Benderburgh 26-kv, dom 23, Tashkent","rate, start",phone,Xiaomi,2021.0,,,,,,,,Tashkent,Benderburgh,
864,Unknown,20,Female,90,Unknown,East Kendraborough,edward98@yahoo.com,1989-10-02 06:49:00,Python,100,active,3.7,good,143.0,1971-04-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","believe, religious",laptop,Dell,2017.0,,,,,,,,,,
864,Unknown,20,Female,90,Unknown,East Kendraborough,edward98@yahoo.com,1989-10-02 06:49:00,Python,100,active,3.7,good,143.0,1971-04-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","believe, religious",phone,Xiaomi,2022.0,,,,,,,,,,
